A,B,C,D,E,score
0.58948773,0.31088442,0.90560263,0.6645598,0.12800074,69.98363
0.0123720765,0.60170096,0.440557,0.1865403,0.5942518,68.08061
0.62128353,0.83561033,0.7256127,0.2758693,0.3975829,71.0355
0.90478414,0.21036887,0.24079335,0.58132637,0.6289357,76.08347
0.9882044,0.24908167,0.34022635,0.31388944,0.011130154,70.669624
0.92366546,0.41943103,0.77002275,0.5237609,0.012136638,70.90018
0.07849473,0.4051684,0.74966544,0.4723255,0.1606102,68.32382
0.5542997,0.63276154,0.6595659,0.7807639,0.015580952,74.626785
0.62297094,0.93820554,0.2702998,0.054448545,0.29901153,69.80899
0.34085393,0.31831646,0.9939593,0.14177585,0.18329298,65.97227
0.6046597,0.16545784,0.8233136,0.33210135,0.903873,66.813416
0.97226477,0.42973608,0.1317364,0.42120647,0.2892635,76.859474
0.28349203,0.8568886,0.124907196,0.88475776,0.6042937,75.938934
0.660222,0.32138467,0.2918073,0.8107274,0.9181255,75.35881
0.51751524,0.38899636,0.9000207,0.7903676,0.9421697,69.135895
0.866532,0.100319624,0.04897833,0.6012305,0.4583012,75.056915
0.48346955,0.2872836,0.790018,0.30709642,0.8455436,67.94054
0.54583573,0.28258926,0.48654878,0.04701066,0.55722463,68.99075
0.08067733,0.4131279,0.9582685,0.42556053,0.5837108,66.844696
0.4935221,0.16767538,0.17868894,0.1277256,0.6082392,70.1473
0.61291355,0.5954991,0.5360292,0.16487259,0.16363192,72.11048
0.6890623,0.49435413,0.7352284,0.95135254,0.79088926,72.62789
0.7645627,0.48279005,0.053530812,0.47009104,0.8475431,75.5272
0.16359144,0.5676054,0.35768622,0.8682854,0.1491794,74.65756
0.95739144,0.3432027,0.018978953,0.61006874,0.44681895,78.63078
0.105620146,0.87686485,0.392855,0.5469694,0.020204723,69.964325
0.5241018,0.8080712,0.35910463,0.5618853,0.2390008,79.892395
0.83141524,0.7425709,0.9758946,0.10276723,0.12554854,66.30966
0.10796696,0.49125302,0.020414531,0.26166153,0.8583295,68.179825
0.97741956,0.25620818,0.3783267,0.03764856,0.041113734,68.55864
0.44281685,0.4849947,0.44322276,0.4696176,0.631302,76.14792
0.3134483,0.52123696,0.29384065,0.61492515,0.51057655,78.62541
0.2387799,0.5184274,0.050628543,0.8160845,0.7849007,74.16111
0.05393821,0.67909306,0.1579783,0.6941688,0.07181263,71.48385
0.92175555,0.25151885,0.9854633,0.27743548,0.98873234,65.20169
0.595972,0.23138475,0.082816064,0.7506276,0.5227806,80.00453
0.77601576,0.76858425,0.009275258,0.38620675,0.4443404,77.13934
0.7048127,0.3871107,0.39340723,0.053488433,0.8292098,69.09546
0.14940137,0.9803966,0.076412916,0.5224241,0.84207815,69.802826
0.79696983,0.5978991,0.19259524,0.9784736,0.072313905,81.47279
0.6162575,0.7928459,0.27316368,0.17900014,0.08775282,71.71249
0.8046359,0.49139774,0.9823467,0.03220147,0.7142518,65.33342
0.16464305,0.5705552,0.8199712,0.533711,0.41361445,69.367355
0.4594515,0.4471168,0.9432359,0.24273318,0.89883316,66.45633
0.70479494,0.5602251,0.5241174,0.06263822,0.16239846,69.97223
0.2132324,0.5547346,0.70022255,0.916152,0.59190625,71.77625
0.9590045,0.8231497,0.41585714,0.9396242,0.47904766,79.105255
0.81570137,0.7737541,0.18918109,0.96143657,0.35512173,84.99486
0.77957577,0.42863166,0.5556896,0.24700737,0.23315209,72.13109
0.5527462,0.20642316,0.056773126,0.54496586,0.6912095,75.02419
0.39442188,0.93447334,0.5673139,0.766005,0.9708193,71.26911
0.73097545,0.77822506,0.46628225,0.77165025,0.65038097,80.94
0.11058217,0.27184147,0.927688,0.47229093,0.45190895,66.87869
0.5214023,0.20635122,0.83291423,0.0018354654,0.89692783,65.4608
0.1925413,0.6439999,0.5152558,0.070001006,0.93862164,66.126396
0.20534688,0.31985867,0.6614141,0.672348,0.35228956,71.82832
0.1297487,0.8705743,0.71672684,0.016325712,0.1577754,66.06619
0.60300493,0.51694983,0.69254076,0.37931967,0.037166715,72.04755
0.8550026,0.5564559,0.20901114,0.22319657,0.05886376,73.05797
0.75239635,0.3073743,0.22991526,0.5863084,0.76650536,77.42479
0.24205858,0.029227078,0.14906615,0.8262065,0.108566046,70.825836
0.26927006,0.9425073,0.84134245,0.19968677,0.23179376,66.98787
0.1494236,0.15914911,0.5655846,0.49807996,0.641297,69.91127
0.22991782,0.6776819,0.7241985,0.24495625,0.8489268,67.18581
0.41266352,0.18357086,0.9375476,0.7230343,0.9576932,66.45646
0.28787595,0.5650058,0.014507532,0.30956507,0.15144616,72.768295
0.96805733,0.9580634,0.5812786,0.09465361,0.9111064,66.756485
0.51893634,0.5218366,0.82202995,0.63317007,0.6309851,71.96655
0.89107823,0.5672774,0.9284107,0.93856275,0.5725888,70.92882
0.85769796,0.97436404,0.8034314,0.15653598,0.8855791,67.01376
0.6956939,0.13869315,0.26507944,0.5027924,0.59083116,75.74644
0.5930457,0.11556667,0.88989794,0.9436146,0.80984014,67.79323
0.711707,0.91418135,0.99048156,0.10448289,0.39016092,66.24281
0.58228844,0.47660285,0.56801534,0.0509122,0.6591144,69.26936
0.97316206,0.13672566,0.31508213,0.18701214,0.82939726,69.36755
0.82776415,0.49553472,0.67004615,0.9264933,0.96184444,71.16465
0.77382183,0.80252826,0.84547263,0.62791145,0.5500561,72.14105
0.025246799,0.090624034,0.5249929,0.03976178,0.32935005,65.37398
0.96133524,0.79132134,0.020642638,0.6764013,0.21841753,79.95888
0.9603221,0.21719813,0.5692472,0.2739609,0.57941854,70.35135
0.56892234,0.46800244,0.40532583,0.8221947,0.32290584,84.09949
0.60121894,0.84375876,0.74620986,0.19166458,0.5248496,70.53001
0.16326064,0.19163615,0.78552884,0.37056267,0.7957263,66.782974
0.8971724,0.80641365,0.63829076,0.4608268,0.7194179,72.304504
0.4476682,0.88456875,0.015102267,0.40720874,0.98263234,70.79282
0.50376964,0.6260791,0.21657455,0.7466736,0.85173124,77.425354
0.76288795,0.7037904,0.4878546,0.8021914,0.6813991,80.01168
0.80421716,0.30139506,0.10982251,0.7948307,0.8362079,76.38516
0.91822696,0.025962114,0.21477878,0.93262374,0.1594972,73.30009
0.8864395,0.47430784,0.21271044,0.123950124,0.3198552,72.35165
0.62766093,0.62988657,0.2987879,0.5509892,0.0047852397,78.35399
0.643171,0.7567798,0.61618346,0.5926693,0.3015517,77.688805
0.562285,0.8266695,0.9939766,0.7901053,0.04993725,68.48395
0.66898924,0.32422894,0.07993621,0.595146,0.38717562,82.11189
0.41749775,0.16288054,0.0023325086,0.979448,0.6268579,73.89993
0.23820698,0.9676824,0.3935256,0.5984073,0.88821936,70.70021
0.27437276,0.7697736,0.24229574,0.31563568,0.11949664,72.17422
0.44087952,0.75080764,0.038780868,0.89628947,0.9882822,72.961006
0.0600456,0.27266073,0.5540219,0.41587532,0.78133315,67.690445
0.7970059,0.8426837,0.10735834,0.2641731,0.11619443,73.59399
0.2770214,0.54962,0.11409533,0.61939585,0.5586811,78.06362
0.31796134,0.049156666,0.103480816,0.95964146,0.4323179,73.07112
0.5162049,0.10423839,0.32406914,0.0075482726,0.5227502,69.089935
0.83481944,0.8233922,0.96625835,0.085292995,0.8256218,65.51493
0.11729908,0.58698726,0.76829845,0.28312707,0.4468956,67.82019
0.60335696,0.27436143,0.6679241,0.29768723,0.936592,68.060844
0.2001605,0.6018595,0.53487784,0.5660179,0.08361602,72.22474
0.9355162,0.18893844,0.5735313,0.6328141,0.4158836,73.78023
0.7373342,0.41265702,0.0889855,0.76184934,0.41703492,86.87105
0.40599483,0.91470563,0.7790692,0.7136301,0.597931,71.497345
0.12532574,0.039584994,0.9325057,0.6512913,0.07349968,66.07573
0.5823619,0.49393713,0.7086227,0.23859179,0.23669666,70.44673
0.93507534,0.049414873,0.989452,0.6484862,0.4160089,67.752815
0.5682564,0.5076355,0.18098366,0.21682727,0.29659593,74.453186
0.020740926,0.8818989,0.64805967,0.13815379,0.35427618,66.121124
0.73040867,0.66864073,0.3685907,0.03991252,0.8158976,69.25229
0.36415184,0.41303653,0.88673973,0.83328265,0.7166518,69.996216
0.05013591,0.6875039,0.62055963,0.26697147,0.99538773,65.792175
0.11467457,0.69615006,0.006863475,0.048066854,0.7897294,66.83722
0.92537314,0.27811992,0.6597105,0.59248894,0.51201534,73.591064
0.20030737,0.92821324,0.0011562705,0.5700484,0.6908309,71.44798
0.7554288,0.14683753,0.7317252,0.23190439,0.4299317,69.01642
0.74478215,0.37094116,0.75231326,0.6074245,0.3039328,73.81137
0.6335409,0.42671853,0.3604495,0.5218443,0.9602902,73.23018
0.591442,0.99893606,0.986005,0.16487533,0.18459356,66.45036
0.87656546,0.4237846,0.046378314,0.4081543,0.15762228,77.032585
0.91949403,0.26252514,0.3069083,0.86404324,0.24299097,79.40708
0.6620363,0.984872,0.3359369,0.5933315,0.4604261,78.46655
0.93199545,0.31906956,0.4139079,0.12410313,0.36104578,70.809296
0.03381598,0.9835845,0.30131638,0.7384906,0.7702203,69.807014
0.98567545,0.28546566,0.32572228,0.28358197,0.9598444,69.31723
0.25110674,0.9100845,0.6795405,0.8346499,0.6630968,71.20648
0.79230493,0.40423948,0.7992426,0.65302616,0.88157856,70.46407
0.19042963,0.75973123,0.6332696,0.5101421,0.74720275,70.021515
0.7431051,0.11797863,0.37434363,0.1999417,0.59752744,70.057755
0.0020270348,0.9990108,0.4509291,0.6109316,0.4139065,69.82965
0.79654366,0.48802096,0.41194332,0.9178833,0.23533666,83.199646
0.7056252,0.5349543,0.45017737,0.702093,0.8628412,76.97539
0.94974524,0.115986705,0.9612122,0.68208295,0.1764046,68.552155
0.15256399,0.3142166,0.65863043,0.84243214,0.36882108,71.55164
0.5917704,0.80260825,0.27786535,0.50297964,0.88258433,74.13092
0.29134667,0.9478981,0.9135773,0.38150263,0.76062804,66.5311
0.2631355,0.4753074,0.59933627,0.30445695,0.8708626,68.821014
0.42841607,0.10354096,0.6452426,0.45896012,0.5250404,70.75322
0.28272897,0.42956203,0.9425779,0.024784267,0.0787977,64.586716
0.17882735,0.1880936,0.5642674,0.091888666,0.74210995,66.616806
0.37738448,0.60741043,0.43049622,0.14376271,0.81030625,68.949005
0.9160484,0.7905691,0.40719283,0.7965082,0.27458084,82.044426
0.53506887,0.21524149,0.5868325,0.34766793,0.67284685,70.96278
0.8072578,0.06665105,0.3821538,0.30473936,0.2804786,71.23551
0.7532111,0.3834694,0.91792434,0.6672141,0.07938647,69.82503
0.119348526,0.19788611,0.26903093,0.35408807,0.1686787,69.40437
0.8960506,0.76700693,0.6064394,0.8724408,0.68242234,75.41974
0.9899609,0.30898046,0.77999294,0.2028861,0.19774288,67.831894
0.83606744,0.9734289,0.86888444,0.11008674,0.036194205,66.30954
0.022531211,0.25241637,0.020540953,0.2954272,0.5776167,68.15526
0.42005956,0.5614626,0.43390793,0.9799153,0.84707224,74.69173
0.7341659,0.600174,0.83246887,0.33121824,0.1085121,69.9426
0.88801235,0.027773678,0.71653765,0.6739873,0.99933255,67.84042
0.8224421,0.07974672,0.5658353,0.13252902,0.26340908,69.076096
0.38144928,0.18283159,0.59972525,0.9704071,0.14912081,71.84111
0.51662016,0.13267344,0.73037314,0.285976,0.46491194,69.31535
0.22635019,0.09971243,0.9784979,0.76942086,0.9368095,65.059525
0.9377383,0.9745999,0.13644135,0.7605564,0.96194774,72.16843
0.59784317,0.6679442,0.16884315,0.4453014,0.8969093,74.283844
0.3144229,0.83360976,0.24762756,0.021805227,0.14333522,67.85799
0.7612225,0.051509917,0.61026305,0.8367073,0.98152626,69.59256
0.044463634,0.38472313,0.038333118,0.8810371,0.19347328,71.572556
0.9130432,0.2748627,0.51615137,0.6345568,0.5169153,76.278435
0.241763,0.15494949,0.1549691,0.5881925,0.6180716,72.59598
0.8960522,0.18799996,0.8711944,0.40483588,0.9301911,66.81398
0.5386943,0.65530014,0.7750433,0.47899264,0.51374817,72.70136
0.94744885,0.48969054,0.08136904,0.37129068,0.39119434,77.277084
0.20359164,0.14395273,0.38879973,0.54578054,0.6405197,71.25645
0.51390123,0.7255577,0.21731937,0.33393037,0.8217899,73.46565
0.9434399,0.81195307,0.75848985,0.39571047,0.9739525,68.595695
0.7476809,0.9540392,0.89869845,0.23042041,0.35343504,67.540344
0.5632692,0.5137818,0.22868747,0.37164336,0.61211485,77.926834
0.22756016,0.72631556,0.40619797,0.21267295,0.36202246,70.709305
0.5322643,0.4763521,0.51903313,0.07035935,0.19674373,69.70164
0.26230943,0.6122224,0.13905954,0.6649307,0.2576248,77.64659
0.33825415,0.84151214,0.64169705,0.9094202,0.31487656,74.03284
0.94748604,0.6612574,0.053109944,0.4942147,0.39457446,80.808655
0.6168915,0.07582146,0.49617118,0.40837175,0.53289014,71.89987
0.025406659,0.61038226,0.68363833,0.1690172,0.532751,66.838394
0.68419504,0.117964625,0.78523487,0.67554784,0.6843542,70.38745
0.77277136,0.43931532,0.9743949,0.76564616,0.871596,68.294426
0.4749288,0.9064935,0.9423487,0.10663003,0.03875369,65.83101
0.5449449,0.5951347,0.39546335,0.7958861,0.38297522,86.012405
0.7529695,0.47966617,0.94623023,0.009751022,0.23374915,66.11475
0.035956085,0.33422822,0.031049311,0.6225656,0.35560054,71.20444
0.84193516,0.7773348,0.75427926,0.10649592,0.18149775,68.4635
0.108807564,0.8473294,0.7166516,0.20509416,0.8494142,66.085495
0.14554363,0.35234666,0.20336944,0.61834365,0.026317894,72.61922
0.22216904,0.52826124,0.6550634,0.014929712,0.29428917,66.841385
0.16028029,0.65697956,0.27051312,0.20699346,0.7670629,69.184105
0.10646188,0.5305812,0.482952,0.0064567924,0.16430068,66.6528
0.1035611,0.8579199,0.50055724,0.97490126,0.44567835,71.43776
0.014838636,0.9269123,0.9714845,0.2098738,0.45698005,64.57619
0.02084601,0.0066492558,0.74447805,0.79713154,0.60706556,66.62922
0.50253326,0.8904393,0.9773776,0.70308495,0.41763026,69.138016
0.9208488,0.02107519,0.5866029,0.8153036,0.5085691,71.60939
0.48885083,0.021138132,0.7371122,0.8823076,0.9206613,68.271454
0.71289647,0.9963063,0.04334694,0.19073743,0.17527801,71.33235
0.11810529,0.9861434,0.80990684,0.43312395,0.82788485,67.31419
0.9405714,0.3944311,0.94111234,0.11845279,0.89360934,65.61557
0.9758703,0.7992231,0.19040924,0.02551645,0.55868906,69.44918
0.5874774,0.76300853,0.67149913,0.11583316,0.96310544,66.70536
0.9618148,0.18419635,0.5452631,0.19874221,0.98486876,66.83972
0.7124701,0.660271,0.49241126,0.9128171,0.7841715,77.19986
0.6263582,0.3248083,0.55796474,0.06508696,0.9805839,67.36307
0.54363483,0.327412,0.4429624,0.036295295,0.56455445,70.077835
0.055306196,0.20266569,0.88818,0.49783814,0.15646029,66.9716
0.23187065,0.35069507,0.92511845,0.97165513,0.29273206,68.32361
0.6418981,0.10573602,0.094946444,0.59406316,0.6240674,75.01101
0.32008356,0.5202312,0.68021554,0.6093272,0.9364493,69.52925
0.5998563,0.5539358,0.048437595,0.24928916,0.14834696,74.17694
0.75293076,0.25088757,0.029108942,0.3866099,0.3210938,74.95238
0.6165205,0.8283301,0.0018141866,0.69611394,0.93969417,73.62802
0.058451235,0.4044491,0.5147589,0.56834525,0.8877879,68.70106
0.8961369,0.32957006,0.12561435,0.55172133,0.9560852,72.60106
0.68972963,0.8281814,0.98378307,0.17721647,0.9013078,65.24599
0.18056607,0.35370594,0.16473538,0.73881584,0.009411395,73.730965
0.35907203,0.1382696,0.9130172,0.057091653,0.32740057,65.16197
0.22717083,0.80266196,0.656235,0.26886183,0.67162246,68.648056
0.6722542,0.4280603,0.7533013,0.49496204,0.42929828,74.37981
0.4778946,0.5403361,0.9068132,0.68375164,0.52032506,72.07591
0.19879377,0.7001161,0.24736851,0.69917554,0.8483458,72.41498
0.12124485,0.08956015,0.23954874,0.9427506,0.06943065,69.88681
0.5775958,0.75485826,0.15900087,0.85087615,0.5445067,86.01281
0.38427114,0.6948955,0.8363436,0.041314185,0.029931366,66.70038
0.14560974,0.8855548,0.7545808,0.43358588,0.76769924,68.34057
0.9668053,0.91496456,0.098573625,0.20318615,0.1662243,70.863914
0.13039535,0.23849016,0.48609143,0.93255883,0.6899073,70.365906
0.5746358,0.9571744,0.55175954,0.808365,0.9776893,71.17289
0.9178827,0.202622,0.119351685,0.92189705,0.70994085,76.39952
0.49108684,0.32236928,0.38121086,0.31739986,0.17930192,74.25456
0.7627399,0.9728333,0.069331646,0.69977546,0.12984014,78.01855
0.6247346,0.105870605,0.5075704,0.6802818,0.33353376,75.14985
0.7958809,0.5552886,0.96381795,0.19801295,0.9471374,66.390144
0.6192775,0.050587296,0.047594488,0.60465336,0.41579956,74.58823
0.9241174,0.44390357,0.05853045,0.98663604,0.14556825,79.227554
0.9799188,0.9017287,0.8395239,0.061248064,0.4188668,67.101974
0.58468175,0.6827819,0.16467232,0.44110793,0.62352765,79.09419
0.42033273,0.9902392,0.863283,0.63560003,0.48465544,69.90352
0.07279283,0.3802392,0.70226634,0.729917,0.9513435,67.2951
0.65073913,0.4190405,0.028547287,0.36287892,0.7881933,73.765015
0.32293558,0.19703424,0.38385713,0.92503107,0.80163217,72.722984
0.8159577,0.319943,0.33617675,0.3650571,0.75228924,73.41514
0.97739255,0.49633783,0.5101895,0.69371885,0.3826896,78.98505
0.8471457,0.21489477,0.751211,0.64679426,0.98119706,69.42943
0.67710185,0.3555599,0.030339181,0.6355495,0.37489533,82.466324
0.9217794,0.7257696,0.21348685,0.85191894,0.4628147,85.413185
0.62687415,0.17114764,0.8437296,0.19306833,0.80229056,67.23596
0.016071796,0.960378,0.28383076,0.8377166,0.45899975,71.10347
0.7703938,0.06077224,0.8413815,0.472409,0.5626155,68.71307
0.9569359,0.8579455,0.9961336,0.68841845,0.4939673,69.11037
0.378932,0.32286388,0.13589156,0.40600264,0.9240232,71.477
0.5437699,0.43735635,0.86325985,0.24078894,0.035715997,68.026794
0.13536537,0.9050718,0.92910004,0.59582907,0.6640022,67.13698
0.7743357,0.4790483,0.8670384,0.7442634,0.3492499,73.1026
0.5776743,0.092475176,0.6954465,0.7385809,0.12081087,71.631
0.29103237,0.56313354,0.888696,0.54467285,0.20215642,69.04925
0.6196632,0.49098378,0.18450439,0.20649683,0.715582,72.36931
0.037780046,0.788517,0.21834248,0.15018809,0.22470266,67.86713
0.9064538,0.31179047,0.16670913,0.98676914,0.74207175,76.958755
0.091784716,0.998481,0.8941145,0.35256362,0.8858801,65.72514
0.45595974,0.722303,0.9070217,0.22397578,0.4826023,68.95375
0.17665476,0.7279103,0.73535746,0.28932607,0.99156934,66.25011
0.40181005,0.61353284,0.98250854,0.17022783,0.37478536,66.65315
0.74699676,0.15799445,0.8676041,0.27744395,0.85962385,66.76926
0.085077405,0.6968053,0.1567738,0.34485322,0.8891662,69.26593
0.6144865,0.35837668,0.94922256,0.32690883,0.6639805,67.862854
0.9163949,0.73287964,0.5526227,0.9841643,0.86189353,73.75261
0.9896749,0.1387884,0.41597927,0.15081716,0.5979008,68.901276
0.74915946,0.98566663,0.46706963,0.3131131,0.23286986,72.38266
0.7889186,0.8488084,0.67140263,0.8439123,0.013018906,73.22432
0.35378486,0.9300483,0.63807064,0.25536966,0.40097457,69.993744
0.1822235,0.6315124,0.46914697,0.9706588,0.6874985,73.32869
0.18149495,0.3170035,0.10570502,0.17382526,0.024715006,68.34881
0.90894246,0.9865569,0.22536153,0.075751245,0.44215763,69.75106
0.80255824,0.4852556,0.5508717,0.2704944,0.7963825,71.13215
0.9453765,0.6507825,0.91361976,0.7724577,0.57595146,71.22406
0.5865504,0.97516876,0.49676687,0.9728811,0.5031817,76.36643
0.8354738,0.45682156,0.15257704,0.091771245,0.74770916,69.982506
0.52595145,0.6151438,0.14664018,0.4338259,0.81806064,75.14546
0.007465303,0.17532843,0.32796103,0.3881246,0.3943411,68.74132
0.14878875,0.30390924,0.56867814,0.3632306,0.9487613,67.88995
0.9974792,0.9046383,0.38022447,0.66864735,0.57809585,77.560196
0.44376898,0.4633081,0.08200711,0.31923783,0.9246017,70.9633
0.29291874,0.62383616,0.9988497,0.750955,0.9090674,66.873116
0.8361272,0.88271284,0.8467136,0.5337367,0.27119488,71.00751
0.99363244,0.44420058,0.0763309,0.84945875,0.7263576,77.8889
0.9628042,0.19610256,0.15173137,0.8960507,0.33849573,77.572975
0.03095764,0.63583046,0.43796438,0.57244384,0.1594873,71.301025
0.18457025,0.123363554,0.35845512,0.33145893,0.6424976,69.254166
0.83477336,0.9496111,0.88711965,0.9964151,0.924589,67.58699
0.90795773,0.121748626,0.95280635,0.03161812,0.89207274,64.38694
0.7583608,0.52888685,0.4292407,0.9376368,0.21291918,82.41973
0.40094382,0.6552697,0.51552886,0.4416719,0.44274145,75.58303
0.12481934,0.76355976,0.6900022,0.56065136,0.2583986,70.53221
0.3593133,0.30053526,0.591782,0.653431,0.57795215,74.45058
0.22578597,0.040858805,0.15927309,0.3932675,0.6372636,69.01393
0.7296421,0.7647053,0.97031534,0.3980251,0.40774155,69.36841
0.08694112,0.84621006,0.2431202,0.06538856,0.12911439,67.81607
0.5566824,0.37588793,0.10684121,0.73017466,0.83712626,76.68823
0.080138385,0.5055024,0.6123713,0.053313553,0.30040878,66.377945
0.76246417,0.19100183,0.28569788,0.36783797,0.8805,71.33655
0.717915,0.28397483,0.19719231,0.42880243,0.37419182,77.85379
0.14655805,0.053773046,0.92610896,0.4213009,0.565328,65.76971
0.7894708,0.73014176,0.028418958,0.16657281,0.5796799,72.88255
0.10577536,0.6716007,0.37441874,0.99665517,0.9305837,69.44504
0.04447347,0.45978975,0.4081936,0.7839372,0.054449975,70.54407
0.2785117,0.45179135,0.31200737,0.98634684,0.54146737,77.21662
0.11450571,0.21369994,0.6050859,0.22520828,0.5840365,67.67783
0.64846814,0.72617096,0.70926416,0.44878334,0.9952374,69.15558
0.39752913,0.5122677,0.7389558,0.34031188,0.5690938,70.99875
0.36950725,0.8904708,0.8201207,0.9033539,0.16487592,70.33618
0.2560165,0.71351945,0.9489917,0.5594317,0.8260336,67.37361
0.5428456,0.21191806,0.19984823,0.84081525,0.47726673,79.63466
0.045909047,0.98634255,0.7864547,0.93857026,0.2974822,67.410995
0.95937866,0.4060164,0.51634616,0.46406162,0.7852703,72.64391
0.5135712,0.22219777,0.20712304,0.08339745,0.6405957,69.46918
0.77090335,0.5602071,0.24676526,0.32485992,0.39023018,77.47305
0.33961123,0.016413987,0.85950285,0.55457735,0.2987913,67.84575
0.49232948,0.2546162,0.56140757,0.040786803,0.46700132,68.833405
0.48514986,0.57449543,0.86281794,0.65860784,0.8926325,69.86644
0.22786176,0.17762423,0.81832623,0.70590854,0.18876469,69.03285
0.5714165,0.7793332,0.9735674,0.7625464,0.7915051,69.18448
0.07703161,0.17538029,0.388085,0.75739217,0.7077824,70.12578
0.77881277,0.3344798,0.46057957,0.49416387,0.8980454,72.41708
0.3514672,0.74670076,0.79305285,0.098036766,0.9661247,65.49596
0.5151081,0.9314549,0.39511687,0.32434177,0.5678824,73.269066
0.28759176,0.89874154,0.8485787,0.57800597,0.93197536,67.11123
0.5812095,0.33180255,0.120435774,0.424447,0.45992857,78.05391
0.1166355,0.71765727,0.42429543,0.33091563,0.15678793,70.35878
0.31585515,0.48907393,0.56997436,0.70908415,0.1427933,74.54306
0.35945052,0.7877656,0.56280565,0.5599428,0.12955427,74.790276
0.40899378,0.6011118,0.1865462,0.58855844,0.8873013,74.965164
0.095653296,0.5597729,0.9947721,0.49974835,0.99839133,65.30002
0.95302284,0.46295613,0.54064083,0.32476556,0.78006876,71.14747
0.066266656,0.71550786,0.28591907,0.9559449,0.121319056,72.66229
0.09298909,0.5803528,0.94223577,0.47932076,0.57366395,66.910385
0.6917894,0.95786,0.037207365,0.92957157,0.6103242,78.530014
0.69257927,0.044335067,0.14580756,0.69799304,0.57779926,75.001724
0.6520567,0.49005818,0.43431103,0.29117328,0.54657274,74.73782
0.65708476,0.7727839,0.54727143,0.16900623,0.37079108,71.48212
0.3371842,0.017310739,0.5825573,0.9229078,0.3621806,71.10971
0.55791086,0.16714811,0.34121138,0.4582609,0.40320212,75.219154
0.18519002,0.9852198,0.9706683,0.16791326,0.79624736,64.87288
0.55264026,0.80562556,0.017870188,0.0993408,0.49521685,72.03937
0.57307583,0.27302104,0.6663631,0.40819478,0.00992018,70.8218
0.58890486,0.76849306,0.49490488,0.59713817,0.6601858,77.3855
0.58427787,0.8956647,0.048850536,0.6104028,0.4775793,80.30655
0.1401375,0.37263966,0.30295867,0.23073709,0.09440696,68.81157
0.22102356,0.8196096,0.76182574,0.46445054,0.3991403,70.26246
0.8261161,0.3968354,0.25542343,0.39012557,0.2038675,76.81328
0.39739996,0.1524759,0.26062137,0.56438625,0.57935005,74.93559
0.19277346,0.116542816,0.0205068,0.69488096,0.45899957,72.06232
0.4337712,0.40010554,0.66161543,0.69010687,0.21003586,74.47432
0.98978716,0.952844,0.0040075183,0.21549535,0.82772446,69.08152
0.7674247,0.5165554,0.7778306,0.35315388,0.84101987,69.5919
0.8640191,0.8512965,0.29360747,0.06677288,0.9682468,67.95115
0.759126,0.33955318,0.27293885,0.92434484,0.32528287,83.42361
0.227512,0.5031713,0.86413765,0.7355851,0.1766454,69.657135
0.4983536,0.9696977,0.7488399,0.91403675,0.51349974,72.55052
0.38765216,0.13270861,0.56245226,0.33350474,0.4164136,70.165764
0.42633712,0.045466542,0.73062515,0.7670118,0.45902902,70.934715
0.6904444,0.9480471,0.72619253,0.4591213,0.16664028,71.28724
0.84425706,0.86118156,0.61678207,0.6677658,0.5884906,75.53192
0.20631433,0.097525954,0.4987821,0.91654176,0.8630203,69.02144
0.51391715,0.98695743,0.8082672,0.7285175,0.10073465,70.75601
0.34062427,0.6800402,0.20289797,0.11803931,0.40220588,71.23917
0.26540065,0.056236148,0.6282866,0.60640067,0.38751268,69.92624
0.2945432,0.37537855,0.49557298,0.30327982,0.90510947,68.59859
0.20867097,0.5743852,0.048181474,0.3655815,0.19963151,72.867645
0.516077,0.974702,0.24042559,0.6424906,0.8071719,74.839836
0.33391643,0.49907,0.4557848,0.87342906,0.5929748,77.20865
0.9044868,0.54653597,0.06712192,0.8888684,0.51613986,84.50286
0.06976956,0.24440873,0.8567043,0.89366895,0.3434463,67.67729
0.34848565,0.24945605,0.21501797,0.40984786,0.8971381,70.15967
0.8797702,0.7537534,0.21125692,0.77998596,0.61362535,83.72699
0.44938964,0.4498104,0.79875267,0.2649207,0.5585504,69.41791
0.12601787,0.8644584,0.4964944,0.95314443,0.4047945,72.59563
0.17135996,0.35939133,0.57179666,0.43417794,0.049257576,69.83133
0.24925977,0.80908626,0.11873853,0.2689194,0.16587883,71.05261
0.5130472,0.24876636,0.5460093,0.46734774,0.025826693,72.02211
0.025152445,0.36848992,0.88933104,0.4681046,0.1886428,66.80234
0.2976796,0.4371109,0.17325145,0.6824263,0.606782,77.88491
0.10447788,0.2867065,0.8263312,0.97939,0.4822532,68.038025
0.1396668,0.8360092,0.8247804,0.39518946,0.67987806,67.22618
0.66767937,0.9562728,0.6140366,0.2434988,0.16778755,70.16641
0.7775832,0.9712286,0.27784532,0.008133411,0.11129981,68.3131
0.13765746,0.31731403,0.62407225,0.2768104,0.75048256,67.54586
0.035473347,0.6108754,0.16864258,0.17359161,0.34472823,68.76715
0.14232504,0.8447262,0.47256643,0.61701566,0.9540604,70.102264
0.78286153,0.54315287,0.8689959,0.9398992,0.21240062,72.48906
0.1926282,0.521281,0.2274698,0.6105247,0.43835652,76.04845
0.93425125,0.10241234,0.8523537,0.2359888,0.3641067,66.83569
0.11711258,0.44392526,0.4090904,0.5474195,0.24965876,73.22181
0.65751106,0.89032197,0.8624988,0.10515237,0.62124485,66.84343
